Time [s],Channel 0
11.816404200,1
11.816430100,0
11.816463600,1
11.816491900,0
11.816517700,1
11.816526400,0
11.816559900,1
11.816588200,0
11.816597200,1
11.816614600,0
11.816631200,1
11.816640000,0
11.816656600,1
11.816684900,0
11.816693900,1
11.816702600,0
11.816727700,1
11.816736400,0
11.816753100,1
11.816781400,0
11.816790400,1
11.816799100,0
11.816824300,1
11.816833000,0
11.816849700,1
11.816877900,0
11.816895400,1
11.816904000,0
11.816912400,1
11.816921000,0
11.816937800,1
11.816946400,0
11.816954300,1
11.817539700,0
11.817548200,1
11.817582600,0
11.817591100,1
11.817599800,0
11.817616900,1
11.847845800,0
11.847854800,1
11.847863600,0
11.847871800,1
11.847889100,0
11.847905800,1
11.847914500,0
11.847922400,1
11.847942500,0
11.847976800,1
11.847985500,0
11.848002200,1
11.848011000,0
11.848018800,1
11.848039000,0
11.848048000,1
11.848056700,0
11.848115100,1
11.848135200,0
11.848161100,1
11.848178400,0
11.848186600,1
11.848195400,0
11.848211600,1
11.848231700,0
11.848282900,1
11.848291600,0
11.848307900,1
11.848327900,0
11.848345400,1
11.848362700,0
11.848371000,1
11.848396800,0
11.848404700,1
11.848424800,0
11.848450700,1
11.848467900,0
11.848484700,1
11.848493300,0
11.848501200,1
11.848521400,0
11.848530400,1
11.848547600,0
11.848556000,1
11.848564600,0
11.848572900,1
11.848618300,0
11.848635800,1
11.848653100,0
11.848694600,1
11.848714700,0
11.848723800,1
11.848732400,0
11.848740800,1
11.848758000,0
11.848766300,1
11.848775000,0
11.848791300,1
11.848811400,0
11.848820500,1
11.848854800,0
11.848880000,1
11.848908200,0
11.848934100,1
11.848977100,0
11.848985000,1
11.849005200,0
11.849014200,1
11.849031400,0
11.849039700,1
11.849102300,0
11.849119800,1
11.849137000,0
11.849145300,1
11.849154000,0
11.849170700,1
11.849199000,0
11.849208000,1
11.849216700,0
11.849225000,1
11.849242300,0
11.849250600,1
11.849259300,0
11.849267600,1
11.849295900,0
11.849313300,1
11.849322000,0
11.849330300,1
11.849347600,0
11.849355900,1
11.849364600,0
11.849372500,1
11.849392600,0
11.849410000,1
11.849418800,0
11.849460700,1
11.849489000,0
11.849523300,1
11.849549100,0
11.849557500,1
11.849585700,0
11.849594800,1
11.849612000,0
11.849620400,1
11.849646200,0
11.849662500,1
11.849682700,0
11.849691700,1
11.849708900,0
11.849742500,1
11.849779400,0
11.849796900,1
11.849805500,0
11.849813900,1
11.849822500,0
11.849839300,1
11.849876100,0
11.849885200,1
11.849893800,0
11.849902200,1
11.849928100,0
11.849936300,1
11.850409400,0
11.850417900,1
11.850469600,0
11.850486700,1
11.881844700,0
11.881853700,1
11.881862400,0
11.881870700,1
11.881887900,0
11.881904700,1
11.881913400,0
11.881921300,1
11.881941400,0
11.881958900,1
11.881967500,0
11.882001100,1
11.882009800,0
11.882017700,1
11.882037800,0
11.882046800,1
11.882055600,0
11.882113900,1
11.882134100,0
11.882143100,1
11.882151800,0
11.882185300,1
11.882194000,0
11.882210300,1
11.882230500,0
11.882281600,1
11.882290200,0
11.882306600,1
11.882326600,0
11.882344100,1
11.882352800,0
11.882369500,1
11.882423500,0
11.882432600,1
11.882441200,0
11.882449600,1
11.882475400,0
11.882492100,1
11.882520300,0
11.882554600,1
11.882563400,0
11.882580000,1
11.882588800,0
11.882596600,1
11.882616700,0
11.882634200,1
11.882668600,0
11.882693300,1
11.882713400,0
11.882722500,1
11.882731200,0
11.882739400,1
11.882748100,0
11.882756400,1
11.882782200,0
11.882790200,1
11.882810200,0
11.882836100,1
11.882844800,0
11.882853100,1
11.882861800,0
11.882878500,1
11.882906700,0
11.882932600,1
11.882958500,0
11.882966800,1
11.882975400,0
11.882983400,1
11.883003400,0
11.883012500,1
11.883021200,0
11.883037900,1
11.883063700,0
11.883072000,1
11.883100400,0
11.883117800,1
11.883126400,0
11.883151600,1
11.883160200,0
11.883176600,1
11.883196600,0
11.883205700,1
11.883214400,0
11.883231100,1
11.883248400,0
11.883273100,1
11.883293200,0
11.883302200,1
11.883310900,0
11.883327600,1
11.883336400,0
11.883353100,1
11.883361700,0
11.883369600,1
11.883389700,0
11.883398800,1
11.883416100,0
11.883441200,1
11.883458400,0
11.883466400,1
11.883486400,0
11.883503900,1
11.883529700,0
11.883538100,1
11.883555300,0
11.883563200,1
11.883583400,0
11.883600800,1
11.883609400,0
11.883634600,1
11.883643200,0
11.883659600,1
11.883679600,0
11.883713900,1
11.883731200,0
11.883739500,1
11.883776400,0
11.883785400,1
11.883794100,0
11.883802400,1
11.883811000,0
11.883852600,1
11.883872700,0
11.883898600,1
11.883915800,0
11.883924100,1
11.883941400,0
11.883949300,1
11.884147500,0
11.884164500,1
11.884190400,0
11.884198900,1
11.884207600,0
11.884216100,1
11.914851300,0
11.914860300,1
11.914869000,0
11.914877300,1
11.914894500,0
11.914911300,1
11.914920000,0
11.914927900,1
11.914948000,0
11.914973900,1
11.914982500,0
11.915007700,1
11.915016400,0
11.915024300,1
11.915044400,0
11.915061900,1
11.915079200,0
11.915120700,1
11.915140900,0
11.915183500,1
11.915192200,0
11.915200500,1
11.915237400,0
11.915288500,1
11.915297300,0
11.915313500,1
11.915333600,0
11.915342600,1
11.915377000,0
11.915385400,1
11.915394000,0
11.915402400,1
11.915430600,0
11.915439700,1
11.915457000,0
11.915482100,1
11.915490700,0
11.915499000,1
11.915527400,0
11.915536400,1
11.915545000,0
11.915553300,1
11.915562100,0
11.915603600,1
11.915623600,0
11.915632700,1
11.915641400,0
11.915658100,1
11.915692600,0
11.915700400,1
11.915720500,0
11.915738000,1
11.915781000,0
11.915797300,1
11.915817300,0
11.915826400,1
11.915835200,0
11.915851800,1
11.915869100,0
11.915885800,1
11.915914000,0
11.915931500,1
11.915983100,0
11.915991000,1
11.916011100,0
11.916020100,1
11.916045900,0
11.916054300,1
11.916071600,0
11.916079800,1
11.916108100,0
11.916125600,1
11.916151400,0
11.916159700,1
11.916176900,0
11.916184900,1
11.916204900,0
11.916222400,1
11.916248200,0
11.916256600,1
11.916273800,0
11.916281700,1
11.916301800,0
11.916310900,1
11.916319600,0
11.916344700,1
11.916361900,0
11.916370200,1
11.916398500,0
11.916407500,1
11.916416200,0
11.916424500,1
11.916441900,0
11.916450100,1
11.916467400,0
11.916475300,1
11.916495400,0
11.916504400,1
11.916513200,0
11.916521400,1
11.916555900,0
11.916572200,1
11.916592300,0
11.916601300,1
11.916618600,0
11.916668600,1
11.916688800,0
11.916714600,1
11.916740400,0
11.916765200,1
11.916785300,0
11.916794300,1
11.916803000,0
11.916836600,1
11.916882000,0
11.916899500,1
11.916908200,0
11.916916500,1
11.917309600,0
11.917326700,1
11.917335400,0
11.917343900,1
11.917352600,0
11.917369700,1
11.917378300,0
11.917386900,1
11.946852000,0
11.946861100,1
11.946869700,0
11.946878100,1
11.946895300,0
11.946912100,1
11.946920700,0
11.946928700,1
11.946948700,0
11.946957800,1
11.946975100,0
11.946991800,1
11.947000500,0
11.947008800,1
11.947017500,0
11.947025400,1
11.947045600,0
11.947063000,1
11.947080200,0
11.947121800,1
11.947141900,0
11.947151000,1
11.947159600,0
11.947176400,1
11.947185100,0
11.947201800,1
11.947238600,0
11.947289800,1
11.947298500,0
11.947314800,1
11.947334900,0
11.947360800,1
11.947369500,0
11.947377700,1
11.947395100,0
11.947411300,1
11.947431400,0
11.947448900,1
11.947474800,0
11.947491400,1
11.947528200,0
11.947537300,1
11.947563100,0
11.947596700,1
11.947625000,0
11.947634000,1
11.947642700,0
11.947651000,1
11.947676800,0
11.947693500,1
11.947721800,0
11.947730800,1
11.947748100,0
11.947781600,1
11.947790400,0
11.947798200,1
11.947818300,0
11.947827400,1
11.947836000,0
11.947852800,1
11.947915400,0
11.947924400,1
11.947933100,0
11.947941400,1
11.947950000,0
11.947958400,1
11.947975700,0
11.947983900,1
11.948012200,0
11.948021200,1
11.948029900,0
11.948038200,1
11.948064100,0
11.948080800,1
11.948109000,0
11.948118100,1
11.948126800,0
11.948143500,1
11.948160700,0
11.948169100,1
11.948206000,0
11.948215000,1
11.948240800,0
11.948257500,1
11.948266200,0
11.948274500,1
11.948302700,0
11.948311800,1
11.948320500,0
11.948328800,1
11.948337500,0
11.948354200,1
11.948362900,0
11.948379200,1
11.948399300,0
11.948408300,1
11.948417000,0
11.948433700,1
11.948451000,0
11.948459300,1
11.948496200,0
11.948505200,1
11.948513900,0
11.948547500,1
11.948556200,0
11.948564500,1
11.948592700,0
11.948601800,1
11.948610600,0
11.948627200,1
11.948635900,0
11.948652600,1
11.948689500,0
11.948698600,1
11.948707200,0
11.948715600,1
11.948724200,0
11.948757800,1
11.948786100,0
11.948795100,1
11.948803800,0
11.948812100,1
11.948829500,0
11.948837700,1
11.948855000,0
11.948862900,1
11.948883000,0
11.948908900,1
11.948926100,0
11.948934500,1
11.949543200,0
11.949551700,1
11.949560300,0
11.949577400,1
11.949586100,0
11.949611800,1
11.979848900,0
11.979858000,1
11.979866700,0
11.979875000,1
11.979892300,0
11.979909000,1
11.979917700,0
11.979925600,1
11.979945700,0
11.979954700,1
11.979972000,0
11.979988700,1
11.979997500,0
11.980005700,1
11.980014500,0
11.980022300,1
11.980042500,0
11.980051500,1
11.980077300,0
11.980118900,1
11.980139100,0
11.980148100,1
11.980156700,0
11.980173500,1
11.980199400,0
11.980215600,1
11.980235700,0
11.980286900,1
11.980295600,0
11.980311900,1
11.980331900,0
11.980341000,1
11.980392600,0
11.980400900,1
11.980429100,0
11.980438200,1
11.980464000,0
11.980472300,1
11.980481100,0
11.980489300,1
11.980498000,0
11.980505900,1
11.980526100,0
11.980535100,1
11.980543800,0
11.980577300,1
11.980585900,0
11.980602300,1
11.980622300,0
11.980656600,1
11.980665400,0
11.980698500,1
11.980718500,0
11.980736000,1
11.980744700,0
11.980753000,1
11.980770200,0
11.980778600,1
11.980787200,0
11.980795100,1
11.980815300,0
11.980849500,1
11.980883900,0
11.980891800,1
11.980911900,0
11.980921000,1
11.980946800,0
11.980955100,1
11.980963800,0
11.980988500,1
11.981008600,0
11.981017700,1
11.981026300,0
11.981043100,1
11.981060300,0
11.981077000,1
11.981105400,0
11.981114400,1
11.981157300,0
11.981165700,1
11.981174400,0
11.981182200,1
11.981202300,0
11.981219800,1
11.981228400,0
11.981245200,1
11.981262400,0
11.981278700,1
11.981298900,0
11.981349900,1
11.981367200,0
11.981375100,1
11.981395200,0
11.981429500,1
11.981446800,0
11.981455000,1
11.981463700,0
11.981471600,1
11.981491700,0
11.981500800,1
11.981509400,0
11.981517800,1
11.981526500,0
11.981551600,1
11.981560200,0
11.981568100,1
11.981588300,0
11.981597300,1
11.981605900,0
11.981614300,1
11.981631600,0
11.981648300,1
11.981685100,0
11.981694100,1
11.981702800,0
11.981711100,1
11.981719800,0
11.981753300,1
11.981781700,0
11.981815900,1
11.981878400,0
11.981895900,1
11.981904600,0
11.981921300,1
11.981930000,0
11.981938300,1
11.982542100,0
11.982550600,1
11.982576500,0
11.982585000,1
11.982602300,0
11.982610800,1
12.012847600,0
12.012856700,1
12.012865400,0
12.012873700,1
12.012891000,0
12.012907700,1
12.012916400,0
12.012924300,1
12.012944500,0
12.012953500,1
12.012970800,0
12.012987500,1
12.012996100,0
12.013004500,1
12.013013100,0
12.013021000,1
12.013041100,0
12.013050200,1
12.013076000,0
12.013117600,1
12.013137700,0
12.013146800,1
12.013155400,0
12.013172200,1
12.013180900,0
12.013189200,1
12.013197900,0
12.013214200,1
12.013234300,0
12.013285400,1
12.013294100,0
12.013310400,1
12.013330500,0
12.013356400,1
12.013365100,0
12.013373400,1
12.013427400,0
12.013444800,1
12.013462200,0
12.013487200,1
12.013524000,0
12.013549900,1
12.013558600,0
12.013566900,1
12.013575600,0
12.013600300,1
12.013620400,0
12.013629500,1
12.013638100,0
12.013646500,1
12.013663700,0
12.013688800,1
12.013717100,0
12.013743000,1
12.013768800,0
12.013777100,1
12.013785900,0
12.013793700,1
12.013813800,0
12.013831200,1
12.013840000,0
12.013865100,1
12.013882300,0
12.013890200,1
12.013910400,0
12.013936200,1
12.013953400,0
12.013986600,1
12.014006600,0
12.014015700,1
12.014024400,0
12.014032700,1
12.014058600,0
12.014075300,1
12.014103500,0
12.014121000,1
12.014129600,0
12.014138000,1
12.014200600,0
12.014209600,1
12.014235400,0
12.014243700,1
12.014261000,0
12.014269300,1
12.014297500,0
12.014331900,1
12.014340500,0
12.014357300,1
12.014394100,0
12.014403200,1
12.014411800,0
12.014428600,1
12.014445800,0
12.014454200,1
12.014462800,0
12.014470800,1
12.014490800,0
12.014499900,1
12.014543000,0
12.014567700,1
12.014587700,0
12.014596800,1
12.014605500,0
12.014622200,1
12.014631000,0
12.014639200,1
12.014648000,0
12.014656200,1
12.014684500,0
12.014702000,1
12.014719200,0
12.014727600,1
12.014753400,0
12.014761300,1
12.014781400,0
12.014790500,1
12.014807700,0
12.014816100,1
12.014824700,0
12.014857900,1
12.014878100,0
12.014912300,1
12.014921000,0
12.014929300,1
12.014938000,0
12.014946300,1
12.015541000,0
12.015549400,1
12.015558100,0
12.015566600,1
12.015583900,0
12.015601000,1
12.044849200,0
12.044858300,1
12.044867000,0
12.044875300,1
12.044892600,0
12.044909300,1
12.044918000,0
12.044925900,1
12.044946100,0
12.044955100,1
12.044972400,0
12.044989100,1
12.044997700,0
12.045006100,1
12.045014700,0
12.045022600,1
12.045042700,0
12.045051800,1
12.045077600,0
12.045119200,1
12.045139300,0
12.045148400,1
12.045157000,0
12.045173800,1
12.045191000,0
12.045215800,1
12.045235900,0
12.045287000,1
12.045295700,0
12.045312000,1
12.045332200,0
12.045374900,1
12.045392200,0
12.045408400,1
12.045428500,0
12.045446000,1
12.045480400,0
12.045505200,1
12.045525300,0
12.045542800,1
12.045560100,0
12.045593600,1
12.045621800,0
12.045647800,1
12.045673600,0
12.045690300,1
12.045718700,0
12.045761300,1
12.045770000,0
12.045794700,1
12.045814800,0
12.045823900,1
12.045832600,0
12.045866100,1
12.045883400,0
12.045891300,1
12.045911400,0
12.045920500,1
12.045946400,0
12.045954600,1
12.045980500,0
12.045988400,1
12.046008500,0
12.046026000,1
12.046034600,0
12.046068200,1
12.046076900,0
12.046084800,1
12.046105000,0
12.046114000,1
12.046122600,0
12.046147800,1
12.046156500,0
12.046164800,1
12.046201700,0
12.046219100,1
12.046245000,0
12.046253300,1
12.046261900,0
12.046270300,1
12.046298500,0
12.046307600,1
12.046342000,0
12.046350300,1
12.046359100,0
12.046367300,1
12.046395500,0
12.046421400,1
12.046430100,0
12.046438400,1
12.046447100,0
12.046455400,1
12.046492200,0
12.046535000,1
12.046543700,0
12.046551900,1
12.046588800,0
12.046606200,1
12.046614900,0
12.046623200,1
12.046631900,0
12.046640200,1
12.046657500,0
12.046665400,1
12.046685400,0
12.046702900,1
12.046728700,0
12.046737100,1
12.046754400,0
12.046762200,1
12.046782300,0
12.046791400,1
12.046808700,0
12.046825300,1
12.046834100,0
12.046858700,1
12.046878900,0
12.046896300,1
12.046930700,0
12.046939000,1
12.046947700,0
12.046955600,1
12.047542300,0
12.047550800,1
12.047568100,0
12.047576600,1
12.047602500,0
12.047619600,1
12.078847900,0
12.078856900,1
12.078865500,0
12.078873900,1
12.078891200,0
12.078907900,1
12.078916500,0
12.078924400,1
12.078944500,0
12.078953600,1
12.078970900,0
12.078987600,1
12.078996300,0
12.079004600,1
12.079013300,0
12.079021200,1
12.079041300,0
12.079050400,1
12.079076200,0
12.079117800,1
12.079137800,0
12.079146900,1
12.079155600,0
12.079172300,1
12.079181100,0
12.079214200,1
12.079234300,0
12.079285400,1
12.079294100,0
12.079310400,1
12.079330600,0
12.079339600,1
12.079348300,0
12.079356500,1
12.079373800,0
12.079382100,1
12.079390800,0
12.079407100,1
12.079427200,0
12.079436300,1
12.079479300,0
12.079487600,1
12.079524500,0
12.079533500,1
12.079568000,0
12.079576200,1
12.079621700,0
12.079656000,1
12.079690400,0
12.079698300,1
12.079718400,0
12.079761100,1
12.079769900,0
12.079778100,1
12.079815100,0
12.079849300,1
12.079883700,0
12.079891600,1
12.079911700,0
12.079920800,1
12.079946600,0
12.079955000,1
12.079963600,0
12.079988400,1
12.080008500,0
12.080017500,1
12.080026300,0
12.080043000,1
12.080060300,0
12.080077000,1
12.080105200,0
12.080114300,1
12.080148700,0
12.080173900,1
12.080202200,0
12.080219600,1
12.080228300,0
12.080245000,1
12.080262300,0
12.080278600,1
12.080298700,0
12.080349800,1
12.080367100,0
12.080375000,1
12.080395100,0
12.080429400,1
12.080446700,0
12.080455000,1
12.080463600,0
12.080471600,1
12.080491600,0
12.080500700,1
12.080509400,0
12.080517700,1
12.080526400,0
12.080551500,1
12.080560200,0
12.080568100,1
12.080588100,0
12.080597200,1
12.080606000,0
12.080614200,1
12.080631400,0
12.080648200,1
12.080685000,0
12.080752900,1
12.080781300,0
12.080815500,1
12.080878000,0
12.080887100,1
12.080895800,0
12.080920900,1
12.080938200,0
12.080954500,1
12.081537700,0
12.081563400,1
12.081572100,0
12.081580600,1
12.081589300,0
12.081597800,1
12.081606500,0
12.081615000,1
12.109845900,0
12.109855000,1
12.109863600,0
12.109872000,1
