Time [s],Value,Parity Error,Framing Error
76.499977799999996,0xFF,,
76.501124099999998,0xFF,,
76.502269499999997,0x01,,
76.503414399999997,0x06,,
76.504559900000004,0x00,,
76.505705399999997,0x03,,
76.506851100000006,0x21,,
76.507996500000004,0x01,,
76.509141799999995,0x08,,
76.510286899999997,0xCB,,
76.516304099999999,0x00,,Error
76.806581800000004,0xFF,,
76.807738099999995,0xFF,,
76.808894300000006,0x01,,
76.810050399999994,0x04,,
76.811207100000004,0x8A,,
76.812363000000005,0x00,,
76.813521300000005,0x04,,
76.814680199999998,0x6C,,
76.815975899999998,0xFF,,
76.817122200000000,0xFF,,
76.818267100000000,0x01,,
76.819411900000006,0x06,,
76.820556900000000,0x00,,
76.821702400000007,0x03,,
76.822847600000003,0x21,,
76.823993000000002,0x01,,
76.825138300000006,0x08,,
76.826283300000000,0xCB,,
76.832301799999996,0x00,,Error
77.116577300000003,0xFF,,
77.117733599999994,0xFF,,
77.118888699999999,0x01,,
77.120044699999994,0x04,,
77.121201499999998,0x8A,,
77.122358199999994,0x00,,
77.123516699999996,0x04,,
77.124675499999995,0x6C,,
77.125970100000004,0xFF,,
77.127116500000000,0xFF,,
77.128261300000005,0x01,,
77.129406799999998,0x06,,
77.130551600000004,0x00,,
77.131697799999998,0x03,,
77.132842900000000,0x21,,
77.133988500000001,0x01,,
77.135133900000000,0x08,,
77.136278899999994,0xCB,,
77.142296200000004,0x00,,Error
77.434579299999996,0xFF,,
77.435734999999994,0xFF,,
77.436889600000001,0x01,,
77.438045099999997,0x04,,
77.439201699999998,0x8A,,
77.440357700000007,0x00,,
77.441515999999993,0x04,,
77.442674800000006,0x6C,,
77.443972299999999,0xFF,,
77.445118899999997,0xFF,,
77.446263900000005,0x01,,
77.447408999999993,0x06,,
77.448554000000001,0x00,,
77.449699800000005,0x03,,
77.450845000000001,0x21,,
77.451990600000002,0x01,,
77.453136200000003,0x08,,
77.454281300000005,0xCB,,
77.460300700000005,0x00,,Error
77.740574499999994,0xFF,,
77.741730000000004,0xFF,,
77.742885299999998,0x01,,
77.744042800000003,0x04,,
77.745198900000005,0x8A,,
77.746354800000006,0x00,,
77.747512700000001,0x04,,
77.748671099999996,0x6C,,
77.749967799999993,0xFF,,
77.751114099999995,0xFF,,
77.752259600000002,0x01,,
77.753404500000002,0x06,,
77.754549999999995,0x00,,
77.755695500000002,0x03,,
77.756841199999997,0x21,,
77.757986599999995,0x01,,
77.759131999999994,0x08,,
77.760277000000002,0xCB,,
77.766296999999994,0x00,,Error
78.086570399999999,0xFF,,
78.087725800000001,0xFF,,
78.088881000000001,0x01,,
78.090037899999999,0x04,,
78.091194599999994,0x8A,,
78.092350400000001,0x00,,
78.093508400000005,0x04,,
78.094666799999999,0x6C,,
78.095962400000005,0xFF,,
78.097108599999999,0xFF,,
78.098254200000000,0x01,,
78.099399099999999,0x06,,
78.100544600000006,0x00,,
78.101690199999993,0x03,,
78.102835900000002,0x21,,
78.103981399999995,0x01,,
78.105126799999994,0x08,,
78.106272000000004,0xCB,,
78.112290900000005,0x00,,Error
78.467567500000001,0xFF,,
78.468723600000004,0xFF,,
78.469879300000002,0x01,,
78.471034700000004,0x04,,
78.472190800000007,0x8A,,
78.473346500000005,0x00,,
78.474504100000004,0x04,,
78.475662600000007,0x6C,,
78.476953199999997,0xFF,,
78.478099499999999,0xFF,,
78.479245000000006,0x01,,
78.480389900000006,0x06,,
78.481535399999999,0x00,,
78.482680900000005,0x03,,
78.483826500000006,0x21,,
78.484971900000005,0x01,,
78.486117199999995,0x08,,
78.487262299999998,0xCB,,
78.493280499999997,0x00,,Error
78.776558399999999,0xFF,,
78.777713899999995,0xFF,,
78.778869400000005,0x01,,
78.780025499999994,0x04,,
78.781182200000003,0x8A,,
78.782338100000004,0x00,,
78.783496200000002,0x04,,
78.784654399999994,0x6C,,
78.785951299999994,0xFF,,
78.787097599999996,0xFF,,
78.788243199999997,0x01,,
78.789388000000002,0x06,,
78.790533600000003,0x00,,
78.791679099999996,0x03,,
78.792824899999999,0x21,,
78.793970400000006,0x01,,
78.795115899999999,0x08,,
78.796261099999995,0xCB,,
78.802279400000003,0x00,,Error
79.097559300000000,0xFF,,
79.098714400000006,0xFF,,
79.099869400000003,0x01,,
79.101025399999997,0x04,,
79.102182099999993,0x8A,,
79.103338300000004,0x00,,
79.104497100000003,0x04,,
79.105656999999994,0x6C,,
79.106951100000003,0xFF,,
79.108097500000000,0xFF,,
79.109243000000006,0x01,,
79.110387900000006,0x06,,
79.111533499999993,0x00,,
79.112679099999994,0x03,,
79.113824800000003,0x21,,
79.114970200000002,0x01,,
79.116115600000001,0x08,,
79.117260700000003,0xCB,,
79.123280899999997,0x00,,Error
79.468556399999997,0xFF,,
79.469712000000001,0xFF,,
79.470867699999999,0x01,,
79.472023600000000,0x04,,
79.473179799999997,0x8A,,
79.474336100000002,0x00,,
79.475494100000006,0x04,,
79.476652599999994,0x6C,,
79.477949899999999,0xFF,,
79.479096200000001,0xFF,,
79.480241699999993,0x01,,
79.481386499999999,0x06,,
79.482532000000006,0x00,,
79.483677499999999,0x03,,
79.484823199999994,0x21,,
79.485968600000007,0x01,,
79.487114000000005,0x08,,
79.488259099999993,0xCB,,
79.494278399999999,0x00,,Error
79.778554900000003,0xFF,,
79.779710899999998,0xFF,,
79.780866099999997,0x01,,
79.782022100000006,0x04,,
79.783178300000003,0x8A,,
79.784334000000001,0x00,,
79.785492000000005,0x04,,
79.786650800000004,0x6C,,
79.787948499999999,0xFF,,
79.789094899999995,0xFF,,
79.790239900000003,0x01,,
79.791384800000003,0x06,,
79.792529900000005,0x00,,
79.793675399999998,0x03,,
79.794820700000002,0x21,,
79.795966100000001,0x01,,
79.797111599999994,0x08,,
79.798256499999994,0xCB,,
79.804275200000006,0x00,,Error
80.101548100000002,0xFF,,
80.102704200000005,0xFF,,
80.103859299999996,0x01,,
80.105014600000004,0x04,,
80.106171300000000,0x8A,,
80.107327600000005,0x00,,
80.108485999999999,0x04,,
80.109644500000002,0x6C,,
80.110940999999997,0xFF,,
80.112087500000001,0xFF,,
80.113232300000007,0x01,,
80.114377399999995,0x06,,
80.115522299999995,0x00,,
80.116668000000004,0x03,,
80.117813100000006,0x21,,
80.118958500000005,0x01,,
80.120104100000006,0x08,,
80.121249100000000,0xCB,,
80.127267500000002,0x00,,Error
80.481542200000007,0xFF,,
80.482698999999997,0xFF,,
80.483854800000003,0x01,,
80.485010200000005,0x04,,
80.486166499999996,0x8A,,
80.487323200000006,0x00,,
80.488481699999994,0x04,,
80.489640100000003,0x6C,,
80.490936000000005,0xFF,,
80.492082499999995,0xFF,,
80.493227399999995,0x01,,
80.494372400000003,0x06,,
80.495517300000003,0x00,,
80.496662999999998,0x03,,
80.497808100000000,0x21,,
80.498953499999999,0x01,,
80.500099100000000,0x08,,
80.501244000000000,0xCB,,
80.507262699999998,0x00,,Error
80.801538100000002,0xFF,,
80.802694900000006,0xFF,,
80.803850100000005,0x01,,
80.805005600000001,0x04,,
80.806162400000005,0x8A,,
80.807319100000001,0x00,,
80.808477300000007,0x04,,
80.809635900000004,0x6C,,
80.810931600000004,0xFF,,
80.812078099999994,0xFF,,
80.813222999999994,0x01,,
80.814368099999996,0x06,,
80.815512999999996,0x00,,
80.816658700000005,0x03,,
80.817803799999993,0x21,,
80.818949200000006,0x01,,
80.820094800000007,0x08,,
80.821239700000007,0xCB,,
80.827258200000003,0x00,,Error
81.124537700000005,0xFF,,
81.125693600000005,0xFF,,
81.126849399999998,0x01,,
81.128005400000006,0x04,,
81.129161499999995,0x8A,,
81.130317399999996,0x00,,
81.131475600000002,0x04,,
81.132633799999994,0x6C,,
81.133932500000000,0xFF,,
81.135079000000005,0xFF,,
81.136223999999999,0x01,,
81.137369500000005,0x06,,
81.138514499999999,0x00,,
81.139660800000001,0x03,,
81.140805900000004,0x21,,
81.141951599999999,0x01,,
81.143097100000006,0x08,,
81.144242199999994,0xCB,,
81.150262999999995,0x00,,Error
81.443538200000006,0xFF,,
81.444694499999997,0xFF,,
81.445850199999995,0x01,,
81.447005700000005,0x04,,
81.448161900000002,0x8A,,
81.449317699999995,0x00,,
81.450475400000002,0x04,,
81.451633500000000,0x6C,,
81.452932099999998,0xFF,,
81.454078400000000,0xFF,,
81.455223899999993,0x01,,
81.456368800000007,0x06,,
81.457514300000000,0x00,,
81.458659800000007,0x03,,
81.459805500000002,0x21,,
81.460950900000000,0x01,,
81.462096299999999,0x08,,
81.463241400000001,0xCB,,
81.469260399999996,0x00,,Error
81.761527799999996,0xFF,,
81.762682900000001,0xFF,,
81.763838399999997,0x01,,
81.764994500000000,0x04,,
81.766151100000002,0x8A,,
81.767307299999999,0x00,,
81.768466000000004,0x04,,
81.769625599999998,0x6C,,
81.770920099999998,0xFF,,
81.772066600000002,0xFF,,
81.773211500000002,0x01,,
81.774356499999996,0x06,,
81.775501399999996,0x00,,
81.776647100000005,0x03,,
81.777792199999993,0x21,,
81.778937700000000,0x01,,
81.780083200000007,0x08,,
81.781228200000001,0xCB,,
81.787248199999993,0x00,,Error
82.083525800000004,0xFF,,
82.084680899999995,0xFF,,
82.085836000000000,0x01,,
82.086993399999997,0x04,,
82.088150099999993,0x8A,,
82.089306500000006,0x00,,
82.090464600000004,0x04,,
82.091622799999996,0x6C,,
82.092918699999998,0xFF,,
82.094065099999995,0xFF,,
82.095210100000003,0x01,,
82.096355000000003,0x06,,
82.097500100000005,0x00,,
82.098645700000006,0x03,,
82.099790900000002,0x21,,
82.100936399999995,0x01,,
82.102081799999993,0x08,,
82.103226800000002,0xCB,,
82.109246400000004,0x00,,Error
82.454523800000004,0xFF,,
82.455679799999999,0xFF,,
82.456834499999999,0x01,,
82.457990400000000,0x04,,
82.459146599999997,0x8A,,
82.460302999999996,0x00,,
82.461461000000000,0x04,,
82.462619500000002,0x6C,,
82.463915799999995,0xFF,,
82.465062200000006,0xFF,,
82.466207100000005,0x01,,
82.467352300000002,0x06,,
82.468497200000002,0x00,,
82.469642800000003,0x03,,
82.470787900000005,0x21,,
82.471933300000003,0x01,,
82.473078799999996,0x08,,
82.474223800000004,0xCB,,
82.480241199999995,0x00,,Error
82.830523999999997,0xFF,,
82.831680700000007,0xFF,,
82.832836400000005,0x01,,
82.833991999999995,0x04,,
82.835148200000006,0x8A,,
82.836305100000004,0x00,,
82.837463600000007,0x04,,
82.838621799999999,0x6C,,
82.839918900000001,0xFF,,
82.841065299999997,0xFF,,
82.842210899999998,0x01,,
82.843355900000006,0x06,,
82.844501500000007,0x00,,
82.845647099999994,0x03,,
82.846792899999997,0x21,,
82.847938400000004,0x01,,
82.849083899999997,0x08,,
82.850228999999999,0xCB,,
82.856247699999997,0x00,,Error
83.145515200000006,0xFF,,
83.146671499999997,0xFF,,
83.147826699999996,0x01,,
83.148982700000005,0x04,,
83.150139400000000,0x8A,,
83.151295200000007,0x00,,
83.152453600000001,0x04,,
83.153611999999995,0x6C,,
83.154908599999999,0xFF,,
83.156054999999995,0xFF,,
83.157199899999995,0x01,,
83.158344900000003,0x06,,
83.159489800000003,0x00,,
83.160635499999998,0x03,,
83.161780500000006,0x21,,
83.162925799999996,0x01,,
83.164071300000003,0x08,,
83.165216200000003,0xCB,,
83.171234600000005,0x00,,Error
83.457514300000000,0xFF,,
83.458669799999996,0xFF,,
83.459825499999994,0x01,,
83.460981500000003,0x04,,
83.462138800000005,0x8A,,
83.463295200000005,0x00,,
83.464454300000000,0x04,,
83.465613700000006,0x6C,,
83.466906499999993,0xFF,,
83.468052999999998,0xFF,,
83.469197899999998,0x01,,
83.470343000000000,0x06,,
83.471487900000000,0x00,,
83.472633500000001,0x03,,
83.473778600000003,0x21,,
83.474924000000001,0x01,,
83.476069600000002,0x08,,
83.477214599999996,0xCB,,
83.483234899999999,0x00,,Error
83.769508599999995,0xFF,,
83.770664199999999,0xFF,,
83.771820300000002,0x01,,
83.772975799999998,0x04,,
83.774132399999999,0x8A,,
83.775288200000006,0x00,,
83.776445899999999,0x04,,
83.777604499999995,0x6C,,
83.778902900000006,0xFF,,
83.780049300000002,0xFF,,
83.781194999999997,0x01,,
83.782339899999997,0x06,,
83.783485499999998,0x00,,
83.784631099999999,0x03,,
83.785776999999996,0x21,,
83.786922399999995,0x01,,
83.788067900000001,0x08,,
83.789213000000004,0xCB,,
83.795232900000002,0x00,,Error
84.081507900000005,0xFF,,
84.082663800000006,0xFF,,
84.083819800000001,0x01,,
84.084975900000003,0x04,,
84.086132100000000,0x8A,,
84.087288299999997,0x00,,
84.088446200000007,0x04,,
84.089605100000000,0x6C,,
84.090901799999997,0xFF,,
84.092048000000005,0xFF,,
84.093192999999999,0x01,,
84.094337899999999,0x06,,
84.095482899999993,0x00,,
84.096628400000000,0x03,,
84.097773599999996,0x21,,
84.098918999999995,0x01,,
84.100064399999994,0x08,,
84.101209299999994,0xCB,,
84.107227300000005,0x00,,Error
84.385502500000001,0xFF,,
84.386658100000005,0xFF,,
84.387814199999994,0x01,,
84.388970200000003,0x04,,
84.390126400000000,0x8A,,
84.391282300000000,0x00,,
84.392440600000000,0x04,,
84.393599100000003,0x6C,,
84.394896000000003,0xFF,,
84.396042300000005,0xFF,,
84.397187299999999,0x01,,
84.398332100000005,0x06,,
84.399477099999999,0x00,,
84.400622600000005,0x03,,
84.401767800000002,0x21,,
84.402913200000000,0x01,,
84.404058500000005,0x08,,
84.405203400000005,0xCB,,
84.411221800000007,0x00,,Error
84.695503799999997,0xFF,,
84.696658900000003,0xFF,,
84.697814500000007,0x01,,
84.698971499999999,0x04,,
84.700127699999996,0x8A,,
84.701283599999996,0x00,,
84.702441600000000,0x04,,
84.703599800000006,0x6C,,
84.704897599999995,0xFF,,
84.706043899999997,0xFF,,
84.707189000000000,0x01,,
84.708333900000000,0x06,,
84.709478899999993,0x00,,
84.710624499999994,0x03,,
84.711769799999999,0x21,,
84.712915199999998,0x01,,
84.714060599999996,0x08,,
84.715205600000004,0xCB,,
84.721222600000004,0x00,,Error
85.009498600000001,0xFF,,
85.010654299999999,0xFF,,
85.011809499999998,0x01,,
85.012967000000003,0x04,,
85.014123299999994,0x8A,,
85.015279500000005,0x00,,
85.016437400000001,0x04,,
85.017595900000003,0x6C,,
85.018892399999999,0xFF,,
85.020038799999995,0xFF,,
85.021184399999996,0x01,,
85.022329299999996,0x06,,
85.023474800000002,0x00,,
85.024620400000003,0x03,,
85.025766099999998,0x21,,
85.026911600000005,0x01,,
85.028057000000004,0x08,,
85.029202100000006,0xCB,,
85.035221699999994,0x00,,Error
85.329494800000006,0xFF,,
85.330649899999997,0xFF,,
85.331805599999996,0x01,,
85.332962600000002,0x04,,
85.334118799999999,0x8A,,
85.335274900000002,0x00,,
85.336432900000005,0x04,,
85.337591700000004,0x6C,,
85.338888100000005,0xFF,,
85.340034700000004,0xFF,,
85.341179600000004,0x01,,
85.342324599999998,0x06,,
85.343469600000006,0x00,,
85.344615300000001,0x03,,
85.345760400000003,0x21,,
85.346905800000002,0x01,,
85.348051400000003,0x08,,
85.349196399999997,0xCB,,
85.355214799999999,0x00,,Error
85.637490700000001,0xFF,,
85.638646399999999,0xFF,,
85.639801700000007,0x01,,
85.640958600000005,0x04,,
85.642115300000000,0x8A,,
85.643271600000006,0x00,,
85.644429500000001,0x04,,
85.645587899999995,0x6C,,
85.646883099999997,0xFF,,
85.648029399999999,0xFF,,
85.649174799999997,0x01,,
85.650319699999997,0x06,,
85.651465200000004,0x00,,
85.652610600000003,0x03,,
85.653756299999998,0x21,,
85.654901699999996,0x01,,
85.656047000000001,0x08,,
85.657192100000003,0xCB,,
85.663209100000003,0x00,,Error
85.949486500000006,0xFF,,
85.950642599999995,0xFF,,
85.951798400000001,0x01,,
85.952954399999996,0x04,,
85.954111100000006,0x8A,,
85.955267300000003,0x00,,
85.956425199999998,0x04,,
85.957584100000005,0x6C,,
85.958879800000005,0xFF,,
85.960026099999993,0xFF,,
85.961171600000000,0x01,,
85.962316400000006,0x06,,
85.963461899999999,0x00,,
85.964607400000006,0x03,,
85.965753100000001,0x21,,
85.966898499999999,0x01,,
85.968043899999998,0x08,,
85.969189000000000,0xCB,,
85.975206600000007,0x00,,Error
86.273485899999997,0xFF,,
86.274641399999993,0xFF,,
86.275796600000007,0x01,,
86.276952499999993,0x04,,
86.278109700000002,0x8A,,
86.279265499999994,0x00,,
86.280424499999995,0x04,,
86.281584300000006,0x6C,,
86.282878199999999,0xFF,,
86.284024599999995,0xFF,,
86.285169499999995,0x01,,
86.286314500000003,0x06,,
86.287459400000003,0x00,,
86.288605099999998,0x03,,
86.289750100000006,0x21,,
86.290895500000005,0x01,,
86.292041100000006,0x08,,
86.293186000000006,0xCB,,
86.299204900000007,0x00,,Error
86.595477599999995,0xFF,,
86.596633199999999,0xFF,,
86.597788899999998,0x01,,
86.598944299999999,0x04,,
86.600101100000003,0x8A,,
86.601257200000006,0x00,,
86.602414899999999,0x04,,
86.603573299999994,0x6C,,
86.604870300000002,0xFF,,
86.606016499999996,0xFF,,
86.607161899999994,0x01,,
86.608306600000006,0x06,,
86.609452000000005,0x00,,
86.610597400000003,0x03,,
86.611743099999998,0x21,,
86.612888299999995,0x01,,
86.614033599999999,0x08,,
86.615178599999993,0xCB,,
86.621198399999997,0x00,,Error
86.907482700000003,0xFF,,
86.908638600000003,0xFF,,
86.909794199999993,0x01,,
86.910949700000003,0x04,,
86.912106300000005,0x8A,,
86.913262099999997,0x00,,
86.914419800000005,0x04,,
86.915578300000007,0x6C,,
86.916876299999998,0xFF,,
86.918022600000000,0xFF,,
86.919168200000001,0x01,,
86.920312999999993,0x06,,
86.921458599999994,0x00,,
86.922604199999995,0x03,,
86.923749999999998,0x21,,
86.924895399999997,0x01,,
86.926040799999996,0x08,,
86.927185899999998,0xCB,,
86.933204500000002,0x00,,Error
87.210475500000001,0xFF,,
87.211631299999993,0xFF,,
87.212787000000006,0x01,,
87.213943999999998,0x04,,
87.215100300000003,0x8A,,
87.216256599999994,0x00,,
87.217414700000006,0x04,,
87.218572899999998,0x6C,,
87.219869200000005,0xFF,,
87.221015399999999,0xFF,,
87.222160900000006,0x01,,
87.223305800000006,0x06,,
87.224451200000004,0x00,,
87.225596699999997,0x03,,
87.226742400000006,0x21,,
87.227887800000005,0x01,,
87.229033099999995,0x08,,
87.230178199999997,0xCB,,
87.236195800000004,0x00,,Error
87.528474900000006,0xFF,,
87.529629999999997,0xFF,,
87.530785100000003,0x01,,
87.531942599999994,0x04,,
87.533099199999995,0x8A,,
87.534255099999996,0x00,,
87.535413199999994,0x04,,
87.536571699999996,0x6C,,
87.537868099999997,0xFF,,
87.539014399999999,0xFF,,
87.540159500000001,0x01,,
87.541304400000001,0x06,,
87.542449399999995,0x00,,
87.543594999999996,0x03,,
87.544740200000007,0x21,,
87.545885600000005,0x01,,
87.547031000000004,0x08,,
87.548175999999998,0xCB,,
87.554195100000001,0x00,,Error
87.843467000000004,0xFF,,
87.844623400000003,0xFF,,
87.845778499999994,0x01,,
87.846933899999996,0x04,,
87.848089999999999,0x8A,,
87.849246300000004,0x00,,
87.850404499999996,0x04,,
87.851562700000002,0x6C,,
87.852859699999996,0xFF,,
87.854005999999998,0xFF,,
87.855151500000005,0x01,,
87.856296299999997,0x06,,
87.857441800000004,0x00,,
87.858587400000005,0x03,,
87.859733100000000,0x21,,
87.860878499999998,0x01,,
87.862023899999997,0x08,,
87.863168999999999,0xCB,,
87.869187699999998,0x00,,Error
88.167468999999997,0xFF,,
88.168624600000001,0xFF,,
88.169779300000002,0x01,,
88.170934700000004,0x04,,
88.172091300000005,0x8A,,
88.173247700000005,0x00,,
88.174405699999994,0x04,,
88.175563900000000,0x6C,,
88.176860099999999,0xFF,,
88.178006300000007,0xFF,,
88.179151800000000,0x01,,
88.180296600000005,0x06,,
88.181442099999998,0x00,,
88.182587499999997,0x03,,
88.183733200000006,0x21,,
88.184878600000005,0x01,,
88.186023899999995,0x08,,
88.187168900000003,0xCB,,
88.193187399999999,0x00,,Error
88.471461700000006,0xFF,,
88.472617299999996,0xFF,,
88.473773399999999,0x01,,
88.474929500000002,0x04,,
88.476085699999999,0x8A,,
88.477242000000004,0x00,,
88.478399600000003,0x04,,
88.479558200000000,0x6C,,
88.480855099999999,0xFF,,
88.482001400000001,0xFF,,
88.483146899999994,0x01,,
88.484291799999994,0x06,,
88.485437300000001,0x00,,
88.486582799999994,0x03,,
88.487728599999997,0x21,,
88.488873999999996,0x01,,
88.490019399999994,0x08,,
88.491164499999996,0xCB,,
88.497183600000000,0x00,,Error
88.776459200000005,0xFF,,
88.777614299999996,0xFF,,
88.778769400000002,0x01,,
88.779924899999997,0x04,,
88.781081499999999,0x8A,,
88.782237300000006,0x00,,
88.783396199999999,0x04,,
88.784555699999999,0x6C,,
88.785851100000002,0xFF,,
88.786997400000004,0xFF,,
88.788142899999997,0x01,,
88.789287799999997,0x06,,
88.790433300000004,0x00,,
88.791578799999996,0x03,,
88.792724399999997,0x21,,
88.793869799999996,0x01,,
88.795015199999995,0x08,,
88.796160299999997,0xCB,,
88.802177400000005,0x00,,Error
89.102459499999995,0xFF,,
89.103615399999995,0xFF,,
89.104771499999998,0x01,,
89.105926999999994,0x04,,
89.107083700000004,0x8A,,
89.108239499999996,0x00,,
89.109397099999995,0x04,,
89.110555700000006,0x6C,,
89.111853300000007,0xFF,,
89.112999599999995,0xFF,,
89.114144699999997,0x01,,
89.115289599999997,0x06,,
89.116434600000005,0x00,,
89.117580200000006,0x03,,
89.118725499999996,0x21,,
89.119871000000003,0x01,,
89.121016499999996,0x08,,
89.122161500000004,0xCB,,
89.128180400000005,0x00,,Error
89.422455700000000,0xFF,,
89.423611100000002,0xFF,,
89.424766300000002,0x01,,
89.425921799999998,0x04,,
89.427078499999993,0x8A,,
89.428234700000004,0x00,,
89.429393399999995,0x04,,
89.430552500000005,0x6C,,
89.431848099999996,0xFF,,
89.432994399999998,0xFF,,
89.434139900000005,0x01,,
89.435284800000005,0x06,,
89.436430200000004,0x00,,
89.437575800000005,0x03,,
89.438721500000000,0x21,,
89.439866899999998,0x01,,
89.441012299999997,0x08,,
89.442157399999999,0xCB,,
89.448176300000000,0x00,,Error
89.739452700000001,0xFF,,
89.740608600000002,0xFF,,
89.741763599999999,0x01,,
89.742919099999995,0x04,,
89.744075300000006,0x8A,,
89.745231200000006,0x00,,
89.746389100000002,0x04,,
89.747547900000001,0x6C,,
89.748845799999998,0xFF,,
89.749992100000000,0xFF,,
89.751137200000002,0x01,,
89.752281999999994,0x06,,
89.753427000000002,0x00,,
89.754572499999995,0x03,,
89.755717700000005,0x21,,
89.756863100000004,0x01,,
89.758008500000003,0x08,,
89.759153400000002,0xCB,,
89.765171499999994,0x00,,Error
90.057446200000001,0xFF,,
90.058601600000003,0xFF,,
90.059756800000002,0x01,,
90.060913799999994,0x04,,
90.062070000000006,0x8A,,
90.063226200000003,0x00,,
90.064383899999996,0x04,,
90.065542399999998,0x6C,,
90.066839000000002,0xFF,,
90.067985399999998,0xFF,,
90.069130299999998,0x01,,
90.070275300000006,0x06,,
90.071420099999997,0x00,,
90.072565600000004,0x03,,
90.073710599999998,0x21,,
90.074855999999997,0x01,,
90.076001500000004,0x08,,
90.077146400000004,0xCB,,
90.083164400000001,0x00,,Error
90.401445699999996,0xFF,,
90.402600899999996,0xFF,,
90.403755899999993,0x01,,
90.404913399999998,0x04,,
90.406070000000000,0x8A,,
90.407225900000000,0x00,,
90.408384200000000,0x04,,
90.409542599999995,0x6C,,
90.410838400000003,0xFF,,
90.411984700000005,0xFF,,
90.413129699999999,0x01,,
90.414274500000005,0x06,,
90.415419499999999,0x00,,
90.416565000000006,0x03,,
90.417710200000002,0x21,,
90.418855500000006,0x01,,
90.420000900000005,0x08,,
90.421145800000005,0xCB,,
90.427165799999997,0x00,,Error
90.772441799999996,0xFF,,
90.773597400000000,0xFF,,
90.774752599999999,0x01,,
90.775908599999994,0x04,,
90.777065300000004,0x8A,,
90.778221200000004,0x00,,
90.779380300000000,0x04,,
90.780539800000000,0x6C,,
90.781834200000006,0xFF,,
90.782980600000002,0xFF,,
90.784126099999995,0x01,,
90.785270999999995,0x06,,
90.786416599999995,0x00,,
90.787562100000002,0x03,,
90.788707900000006,0x21,,
90.789853300000004,0x01,,
90.790998700000003,0x08,,
90.792143899999999,0xCB,,
90.798163799999998,0x00,,Error
91.128434600000006,0xFF,,
91.129590600000000,0xFF,,
91.130746400000007,0x01,,
91.131902299999993,0x04,,
91.133059000000003,0x8A,,
91.134214900000003,0x00,,
91.135372899999993,0x04,,
91.136531099999999,0x6C,,
91.137828700000000,0xFF,,
91.138975200000004,0xFF,,
91.140120100000004,0x01,,
91.141265099999998,0x06,,
91.142409999999998,0x00,,
91.143555699999993,0x03,,
91.144700900000004,0x21,,
91.145846300000002,0x01,,
91.146991900000003,0x08,,
91.148136800000003,0xCB,,
91.154156299999997,0x00,,Error
91.492430900000002,0xFF,,
91.493587000000005,0xFF,,
91.494742700000003,0x01,,
91.495898199999999,0x04,,
91.497054399999996,0x8A,,
91.498210599999993,0x00,,
91.499368500000003,0x04,,
91.500527000000005,0x6C,,
91.501824799999994,0xFF,,
91.502971299999999,0xFF,,
91.504116100000005,0x01,,
91.505261200000007,0x06,,
91.506406100000007,0x00,,
91.507551800000002,0x03,,
91.508696900000004,0x21,,
91.509842300000003,0x01,,
91.510987900000003,0x08,,
91.512132899999997,0xCB,,
91.518152200000003,0x00,,Error
91.823428699999994,0xFF,,
91.824584599999994,0xFF,,
91.825740400000001,0x01,,
91.826895899999997,0x04,,
91.828052600000007,0x8A,,
91.829208899999998,0x00,,
91.830366699999999,0x04,,
91.831525099999993,0x6C,,
91.832822500000006,0xFF,,
91.833968999999996,0xFF,,
91.835113899999996,0x01,,
91.836258900000004,0x06,,
91.837403800000004,0x00,,
91.838549499999999,0x03,,
91.839694600000001,0x21,,
91.840840099999994,0x01,,
91.841985699999995,0x08,,
91.843130599999995,0xCB,,
91.849150300000005,0x00,,Error
92.167428099999995,0xFF,,
92.168583900000002,0xFF,,
92.169739199999995,0x01,,
92.170896200000001,0x04,,
92.172052800000003,0x8A,,
92.173208599999995,0x00,,
92.174366300000003,0x04,,
92.175524899999999,0x6C,,
92.176821500000003,0xFF,,
92.177967800000005,0xFF,,
92.179112799999999,0x01,,
92.180257600000004,0x06,,
92.181402599999998,0x00,,
92.182548100000005,0x03,,
92.183693300000002,0x21,,
92.184838600000006,0x01,,
92.185984000000005,0x08,,
92.187128900000005,0xCB,,
92.193146299999995,0x00,,Error
92.535418300000003,0xFF,,
92.536573500000003,0xFF,,
92.537729100000007,0x01,,
92.538886700000006,0x04,,
92.540042799999995,0x8A,,
92.541198699999995,0x00,,
92.542356600000005,0x04,,
92.543515400000004,0x6C,,
92.544811300000006,0xFF,,
92.545957599999994,0xFF,,
92.547103100000001,0x01,,
92.548247900000007,0x06,,
92.549393400000000,0x00,,
92.550538900000006,0x03,,
92.551684600000002,0x21,,
92.552829900000006,0x01,,
92.553975300000005,0x08,,
92.555120400000007,0xCB,,
92.561138700000001,0x00,,Error
92.844422100000003,0xFF,,
92.845578500000002,0xFF,,
92.846733999999998,0x01,,
92.847890000000007,0x04,,
92.849046299999998,0x8A,,
92.850202499999995,0x00,,
92.851360700000001,0x04,,
92.852519299999997,0x6C,,
92.853815100000006,0xFF,,
92.854961399999993,0xFF,,
92.856106900000000,0x01,,
92.857251800000000,0x06,,
92.858397299999993,0x00,,
92.859542800000000,0x03,,
92.860688499999995,0x21,,
92.861833899999993,0x01,,
92.862979300000006,0x08,,
92.864124399999994,0xCB,,
92.870144199999999,0x00,,Error
93.152413499999994,0xFF,,
93.153569599999997,0xFF,,
93.154724700000003,0x01,,
93.155880699999997,0x04,,
