Time [s],Value,Parity Error,Framing Error
7.066614000000000,0xEA,,
7.067626750000000,0xDF,,
7.075601250000000,0x3F,,
7.076595500000000,0x9B,,Error
7.077604250000000,0xFF,,
7.085596500000000,0x1B,,
7.086589000000000,0xFB,,
7.087580250000000,0xFF,,
7.095597000000000,0x1B,,
7.096590250000000,0x7B,,
7.097591500000000,0xFF,,
7.104601750000000,0x3B,,Error
7.105603750000000,0xD5,,
7.106604750000000,0xFF,,
7.114599750000000,0x3B,,Error
7.115601250000000,0x65,,Error
7.116630500000000,0xFF,,
7.125602000000000,0x1B,,
7.126604000000000,0xD1,,
7.127596250000000,0xFF,,
7.135599250000000,0x3B,,
7.136593000000000,0x83,,Error
7.137629750000000,0xDF,,
7.146602000000000,0x3B,,Error
7.147638250000000,0xE8,,
7.148632250000000,0xFF,,
7.156598250000000,0xBB,,Error
7.157661000000000,0x9C,,Error
7.158662750000000,0xDF,,
7.166594250000000,0x1F,,
7.167596250000000,0x05,,
7.168587500000000,0xFF,,
7.177599250000000,0xBF,,
7.178601750000000,0x2D,,Error
7.179602500000000,0xFF,,
7.187594250000000,0x1F,,
7.188586750000000,0x4B,,Error
7.189586750000000,0xFF,,
7.197600000000000,0x3F,,
7.198593750000000,0x3B,,Error
7.199601500000000,0xFF,,
7.208593000000000,0x9F,,
7.209603000000000,0xB0,,
7.210622500000000,0xFF,,
7.219598500000000,0x3F,,
7.220600250000000,0x49,,
7.221591750000000,0xFF,,
7.229599750000000,0x3F,,Error
7.230601750000000,0x09,,
7.231593750000000,0xFF,,
7.239597000000000,0x1F,,Error
7.240606000000000,0xB0,,
7.241599000000000,0xFF,,
7.250600000000000,0xBB,,Error
7.251602250000000,0xC9,,Error
7.252630250000000,0xFF,,
7.261595500000000,0xBB,,
7.262598000000000,0x15,,
7.263589750000000,0xFF,,
7.271600750000000,0x1B,,
7.272627000000000,0x43,,
7.273629250000000,0xFF,,
7.285595750000000,0x3B,,
7.286589750000000,0xDB,,Error
7.287626500000000,0xFF,,
7.296598750000000,0x9B,,Error
7.297599500000000,0xD9,,
7.298592500000000,0xFF,,
7.306592000000000,0x9B,,
7.307585000000000,0xFB,,
7.308586000000000,0xFF,,
7.317595000000000,0x9B,,Error
7.318604250000000,0x5E,,Error
7.319624000000000,0xDF,,
7.331599750000000,0x3B,,
7.332601500000000,0xD9,,Error
7.333601750000000,0xFF,,
7.343596500000000,0x1B,,
7.344589000000000,0x93,,Error
7.345626000000000,0xDF,,
7.355597000000000,0xBB,,
7.356662250000000,0x99,,
7.357663750000000,0xFF,,
7.365593250000000,0xBB,,
7.366595000000000,0x11,,Error
7.367594250000000,0xFF,,
7.376597750000000,0x9B,,
7.377590750000000,0xC3,,Error
7.378598750000000,0xEF,,
7.386598000000000,0xBF,,Error
7.387599250000000,0x89,,Error
7.388627250000000,0xFF,,
7.397597750000000,0xBF,,Error
7.398662250000000,0x9A,,
7.399664000000000,0xFF,,
7.408592250000000,0x3F,,Error
7.409628250000000,0xCC,,
7.410621000000000,0xDF,,
7.419595500000000,0x9F,,Error
7.420630500000000,0xC9,,
7.421625000000000,0xDF,,
7.429599000000000,0x1F,,
7.430591000000000,0xBB,,Error
7.431628750000000,0xDF,,
7.439597000000000,0x3F,,
7.440590250000000,0x63,,
7.441582750000000,0xFF,,
7.450590500000000,0x1B,,Error
7.451592000000000,0x59,,Error
7.452620000000000,0xDF,,
7.459598500000000,0x9F,,Error
7.460599750000000,0x75,,Error
7.461629000000000,0xFF,,
7.468597500000000,0x9F,,Error
7.469606500000000,0xE6,,
7.470627250000000,0xDF,,
7.479593250000000,0x9F,,Error
7.480657000000000,0x1D,,
7.481649250000000,0xDF,,
7.488591500000000,0x9F,,Error
7.489627250000000,0xF5,,
7.490622500000000,0xDF,,
7.499597500000000,0x1F,,Error
7.500599000000000,0x85,,
