Time [s],Value,Parity Error,Framing Error
8.847116249999999,0x06,,
8.848261750000001,0x00,,
8.849407250000001,0x04,,
8.850553000000000,0x02,,
8.851698499999999,0x01,,
8.852843750000000,0x08,,
8.853989000000000,0xE9,,
8.860008250000000,0x00,,Error
9.154281500000000,0xFF,,
9.155436750000000,0xFF,,
9.156592500000000,0x01,,
9.157750000000000,0x04,,
9.158906750000000,0x8A,,
9.160062750000000,0x00,,
9.161221250000001,0x04,,
9.162380000000001,0x6C,,
9.163675250000001,0xFF,,
9.164821750000000,0xFF,,
9.165966750000001,0x01,,
9.167111750000000,0x06,,
9.168256749999999,0x00,,
9.169402500000000,0x04,,
9.170547500000000,0x02,,
9.171692999999999,0x01,,
9.172838750000000,0x08,,
9.173983500000000,0xE9,,
9.180004000000000,0x00,,Error
9.458278000000000,0xFF,,
9.459433750000001,0xFF,,
9.460589250000000,0x01,,
9.461745250000000,0x04,,
9.462902000000000,0x8A,,
9.464058500000000,0x00,,
9.465216249999999,0x04,,
9.466375250000000,0x6C,,
9.467672000000000,0xFF,,
9.468818499999999,0xFF,,
9.469963500000000,0x01,,
9.471108500000000,0x06,,
9.472253500000001,0x00,,
9.473399250000000,0x04,,
9.474544500000000,0x02,,
9.475690000000000,0x01,,
9.476835250000001,0x08,,
9.477980250000000,0xE9,,
9.483998750000000,0x00,,Error
9.779275500000001,0xFF,,
9.780431000000000,0xFF,,
9.781587000000000,0x01,,
9.782744500000000,0x04,,
9.783901250000000,0x8A,,
9.785057500000001,0x00,,
9.786215500000001,0x04,,
9.787374500000000,0x6C,,
9.788669499999999,0xFF,,
9.789815750000001,0xFF,,
9.790961250000001,0x01,,
9.792106250000000,0x06,,
9.793251750000000,0x00,,
9.794397249999999,0x04,,
9.795543000000000,0x02,,
9.796688250000001,0x01,,
9.797833750000001,0x08,,
9.798978750000000,0xE9,,
9.804997500000001,0x00,,Error
10.085269000000000,0xFF,,
10.086425500000001,0xFF,,
10.087581000000000,0x01,,
10.088737000000000,0x04,,
10.089893249999999,0x8A,,
10.091049750000000,0x00,,
10.092208250000001,0x04,,
10.093366500000000,0x6C,,
10.094661750000000,0xFF,,
10.095808249999999,0xFF,,
10.096953250000000,0x01,,
10.098098250000000,0x06,,
10.099243250000001,0x00,,
10.100389000000000,0x04,,
10.101533999999999,0x02,,
10.102679500000001,0x01,,
10.103825000000001,0x08,,
10.104970000000000,0xE9,,
10.110989500000001,0x00,,Error
10.405268500000000,0xFF,,
10.406424500000000,0xFF,,
10.407580500000000,0x01,,
10.408736500000000,0x04,,
10.409893000000000,0x8A,,
10.411049000000000,0x00,,
10.412207499999999,0x04,,
10.413366000000000,0x6C,,
10.414662249999999,0xFF,,
10.415808750000000,0xFF,,
10.416953500000000,0x01,,
10.418098499999999,0x06,,
10.419243500000000,0x00,,
10.420389249999999,0x04,,
10.421534250000001,0x02,,
10.422679499999999,0x01,,
10.423825250000000,0x08,,
10.424970000000000,0xE9,,
10.430988500000000,0x00,,Error
10.717260749999999,0xFF,,
10.718417250000000,0xFF,,
10.719573000000000,0x01,,
10.720728500000000,0x04,,
10.721885250000000,0x8A,,
10.723041500000001,0x00,,
10.724199750000000,0x04,,
10.725358249999999,0x6C,,
10.726655250000000,0xFF,,
10.727801749999999,0xFF,,
10.728946750000000,0x01,,
10.730091750000000,0x06,,
10.731236750000001,0x00,,
10.732382500000000,0x04,,
10.733527499999999,0x02,,
10.734673000000001,0x01,,
10.735818750000000,0x08,,
10.736963749999999,0xE9,,
10.742983499999999,0x00,,Error
11.019256499999999,0xFF,,
11.020412750000000,0xFF,,
11.021569000000000,0x01,,
11.022724750000000,0x04,,
11.023881250000001,0x8A,,
11.025037250000000,0x00,,
11.026195000000000,0x04,,
11.027354000000001,0x6C,,
11.028651249999999,0xFF,,
11.029797750000000,0xFF,,
11.030943250000000,0x01,,
11.032088249999999,0x06,,
11.033233750000001,0x00,,
11.034379250000001,0x04,,
11.035525000000000,0x02,,
11.036670500000000,0x01,,
11.037815750000000,0x08,,
11.038961000000000,0xE9,,
11.044980250000000,0x00,,Error
11.334258000000000,0xFF,,
11.335414000000000,0xFF,,
11.336570500000001,0x01,,
11.337726500000000,0x04,,
11.338883250000000,0x8A,,
11.340039250000000,0x00,,
11.341197500000000,0x04,,
11.342356000000001,0x6C,,
11.343652250000000,0xFF,,
11.344798750000001,0xFF,,
11.345943500000001,0x01,,
11.347088500000000,0x06,,
11.348233499999999,0x00,,
11.349379250000000,0x04,,
11.350524249999999,0x02,,
11.351669749999999,0x01,,
11.352815250000001,0x08,,
11.353960250000000,0xE9,,
11.359979500000000,0x00,,Error
11.696217000000001,0x88,,
11.697206749999999,0xFF,,
16.437202249999999,0x18,,
16.438194249999999,0x6B,,
16.439196750000001,0x7B,,
16.440187000000002,0xE5,,Error
16.441195749999999,0xFD,,
16.480199500000001,0x9B,,Error
16.481226750000001,0x24,,
16.482229749999998,0xFF,,
16.487815000000001,0xFF,,
16.503197000000000,0x1B,,
16.504189250000000,0xFB,,
16.505227500000000,0xFF,,
16.510810249999999,0xFF,,
16.525202250000000,0x1B,,
16.526194749999998,0xD3,,
16.527186749999998,0xFF,,
16.532813999999998,0xFF,,
16.543199500000000,0x9B,,
16.544200750000002,0x51,,Error
16.545229249999998,0xFF,,
16.550809500000000,0xFF,,
16.557202250000000,0x9B,,Error
16.558204000000000,0x71,,
16.559205750000000,0xFF,,
16.564820999999998,0xFF,,
16.571196749999999,0x1F,,
16.572206250000001,0x9E,,Error
16.573227500000002,0xFF,,
16.578815500000001,0xFF,,
16.587197000000000,0x1B,,Error
16.588215250000001,0xCC,,Error
16.589227999999999,0xFF,,
16.594810500000001,0xFF,,
16.602200499999999,0x9F,,
16.603193999999998,0x0B,,Error
16.604194249999999,0xFF,,
16.609814000000000,0xFF,,
16.618202250000000,0x9F,,
16.619195500000000,0xFB,,
16.620187999999999,0xFF,,
16.625817500000000,0xFF,,
16.635197000000002,0x9F,,
16.636189750000000,0xB3,,
16.637184500000000,0xFF,,
16.642812750000001,0xFF,,
16.651199750000000,0x1F,,Error
16.652199750000001,0xB9,,
16.653191249999999,0xFF,,
16.658807500000002,0xFF,,
16.667196250000000,0x1F,,
16.668188499999999,0xBB,,Error
16.669198250000001,0xFF,,
16.674810250000000,0xFF,,
16.684196499999999,0x1B,,Error
16.685213749999999,0x7C,,Error
16.686225250000000,0xFF,,
16.691813249999999,0xFF,,
16.700194499999998,0x3A,,Error
16.701259000000000,0x3F,,
16.702269749999999,0xDF,,
16.710194999999999,0x9B,,
16.711222500000002,0x1F,,
16.712226000000001,0xDF,,
16.720197750000001,0x1A,,
16.721198250000000,0x0D,,Error
16.722227250000000,0xFB,,
16.731196250000000,0xBF,,Error
16.732260749999998,0x9B,,Error
16.733270999999998,0xDF,,
16.740197999999999,0x3E,,Error
16.741208000000000,0xA2,,Error
16.742228000000001,0xFF,,
16.752198000000000,0x3F,,
16.753191749999999,0xA3,,
16.754192750000001,0xFF,,
16.764194249999999,0xBE,,
16.765188250000001,0xA3,,Error
16.766226000000000,0xDF,,
16.774200749999999,0xBB,,Error
16.775228500000001,0xC8,,
16.776231500000002,0xFF,,
16.788194250000000,0xBB,,
16.789188750000001,0x8B,,Error
16.790199000000001,0xFF,,
16.800193000000000,0xBA,,
16.801186250000001,0x8B,,
16.802188250000000,0xFF,,
16.813200999999999,0x3A,,
16.814195250000001,0xCB,,Error
16.815231749999999,0xFF,,
16.824200749999999,0x3B,,
16.825220250000001,0xFA,,
16.826233250000001,0xFF,,
16.835201000000001,0x3A,,
16.836195000000000,0xEB,,
16.837188749999999,0xFF,,
16.846193249999999,0x3B,,
16.847186749999999,0xE3,,
16.848187249999999,0xFF,,
16.856198500000001,0x1B,,
16.857191749999998,0xBB,,
16.858201999999999,0xFF,,
16.866193249999998,0x3E,,
16.867187749999999,0xEB,,
16.868180750000001,0xFF,,
16.876192499999998,0xBF,,
16.877187249999999,0x8B,,
16.878180499999999,0xFF,,
16.886195250000000,0xBF,,
16.887189249999999,0xAB,,
16.888180750000000,0xFF,,
16.897192499999999,0x3F,,
16.898186249999998,0xE3,,Error
16.899196249999999,0xFF,,
16.908197999999999,0xBF,,Error
16.909234250000001,0xC5,,
16.910229749999999,0xFF,,
16.919195500000001,0x3E,,
16.920189000000001,0xFB,,
16.921182750000000,0xFF,,
16.932195000000000,0xBE,,
16.933188749999999,0xA3,,Error
16.934197999999999,0xFF,,
16.945194999999998,0xBE,,
16.946206499999999,0x16,,Error
16.947226250000000,0xFF,,
16.956195749999999,0x3A,,
16.957207250000000,0x36,,Error
16.958227000000001,0xFF,,
16.968194749999999,0x3A,,Error
16.969214000000001,0xFC,,Error
16.970227000000001,0xDF,,
16.979199000000001,0x3A,,
16.980209500000001,0xF6,,Error
16.981231000000001,0xDF,,
16.995197999999998,0x3A,,Error
16.996209499999999,0x7A,,
16.997202750000000,0xFF,,
17.006193750000001,0x1B,,
17.007203749999999,0xB6,,
17.008225500000002,0xFF,,
17.018194999999999,0x3B,,
17.019188750000001,0xE3,,
17.020181749999999,0xFF,,
17.034197750000001,0x3A,,
17.035226750000000,0xAD,,
17.036229500000001,0xFF,,
17.044195250000001,0x1B,,
17.045205750000001,0xFC,,
17.046199250000001,0xFF,,
17.053199249999999,0x1E,,
17.054227250000000,0x6F,,
17.055231500000001,0xFF,,
17.063199000000001,0xBF,,
17.064209750000000,0xBE,,Error
17.065231749999999,0xFF,,
17.074197500000000,0x1E,,
17.075225000000000,0x77,,
17.076228749999999,0xFF,,
17.088193499999999,0x3E,,
17.089204500000001,0x76,,
17.090224750000001,0xDF,,
17.102197250000000,0x1E,,
17.103224999999998,0x75,,
17.104228500000001,0xDF,,
17.115190500000001,0x3E,,Error
17.116209749999999,0x1B,,
17.117221499999999,0xDF,,
17.128193750000001,0x1F,,
17.129204000000001,0xFA,,Error
17.130226749999999,0xFF,,
17.137196500000002,0x3F,,Error
17.138198500000001,0x65,,
17.139199750000000,0xFF,,
17.147196749999999,0x9B,,
17.148207500000002,0xB2,,
17.149200000000000,0xFF,,
17.157197000000000,0xBB,,Error
17.158225250000001,0x76,,
17.159227999999999,0xDF,,
17.167189749999999,0x9B,,Error
17.168208000000000,0x16,,Error
17.169219750000000,0xFF,,
